0.0931318 526592.13
0.0931908 526655.03
0.0932430 526714.23
0.0933594 526802.43
0.0934707 526894.93
0.0936136 527001.23
0.0938147 527138.23
0.0939260 527229.63
0.0941537 527376.13
0.0944651 527567.53
0.0945765 527654.23
0.0949204 527862.93
0.0951481 528009.43
0.0956035 528277.93
0.0958311 528423.43
0.0962864 528684.93
0.0966484 528894.43
0.0971037 529147.83
0.0973314 529285.43
0.0977542 529518.83
0.0980144 529658.53
0.0981175 529716.03
0.0984372 529881.83
0.0985310 529932.83
0.0985403 529946.53
0.0986216 529991.93
0.0987679 530070.53
0.0989863 530185.63
0.0990769 530235.43
0.0992140 530311.13
0.0992233 530317.93
0.0993046 530361.83
0.0994509 530439.93
0.0996368 530533.93
0.0997599 530602.83
0.0998969 530677.63
0.0999062 530685.73
0.0999875 530727.53
0.1003197 530892.13
0.1004103 530936.33
0.1020796 531752.13
0.1021182 531783.83
0.1025024 531983.83
0.1025410 532011.93
0.1027301 532111.63
0.1027687 532136.83
0.1030470 532274.53
0.1031854 532339.73
0.1032240 532352.73
0.1034131 532440.53
0.1034517 532455.73
0.1034698 532460.13
0.1037300 532576.93
0.1038684 532631.03
0.1039071 532637.53
0.1041528 532750.83
0.1044130 532873.43
0.1048359 533080.73
0.1071209 534249.23
0.1075438 534464.03
0.1078039 534596.03
0.1082268 534812.73
0.1084544 534932.13
0.1089098 535168.93
0.1094757 535470.03
0.1098985 535694.33
0.1101587 535839.23
0.1105814 536064.33
0.1108416 536205.93
0.1112644 536434.33
0.1132959 537523.63
0.1137187 537756.83
0.1139225 537872.83
0.1139788 537907.93
0.1143453 538109.43
0.1144016 538140.83
0.1146055 538248.63
0.1146618 538273.33
0.1150283 538461.53
0.1150845 538482.43
0.1152884 538580.83
0.1153583 538607.43
0.1157112 538789.13
0.1158136 538836.73
0.1160412 538948.03
0.1164965 539184.03
0.1165295 539191.73
0.1167242 539286.63
0.1169849 539428.03
0.1170976 539487.93
0.1171795 539530.93
0.1171903 539539.23
0.1172125 539553.43
0.1175529 539742.03
0.1176131 539782.03
0.1176679 539815.53
0.1177805 539874.93
0.1178732 539920.13
0.1178956 539927.53
0.1182359 540103.13
0.1182960 540126.53
0.1183509 540141.73
0.1184635 540191.43
0.1184663 540179.93
0.1185072 540191.43
0.1185237 540186.43
0.1189188 540386.03
0.1189216 540373.83
0.1189625 540379.53
0.1189790 540372.73
0.1191493 540452.73
0.1191902 540469.73
0.1196046 540687.23
0.1196130 540688.13
0.1198322 540800.33
0.1198731 540811.43
0.1202876 541022.13
0.1202959 541015.03
0.1211059 541435.23
0.1215612 541662.93
0.1217889 541772.93
0.1221085 541930.63
0.1222442 541993.13
0.1224719 542108.63
0.1225638 542157.53
0.1227915 542279.83
0.1228947 542338.93
0.1232468 542532.23
0.1234744 542657.83
0.1238972 542888.73
0.1261152 544051.13
0.1265018 544254.83
0.1265706 544290.13
0.1267982 544407.13
0.1269571 544486.43
0.1271848 544603.83
0.1272211 544621.13
0.1274813 544748.33
0.1276076 544797.53
0.1278678 544918.13
0.1279041 544927.93
0.1280607 544997.73
0.1282906 545106.43
0.1284835 545193.73
0.1287111 545298.73
0.1287740 545324.73
0.1291665 545511.23
0.1291969 545513.33
0.1293941 545593.53
0.1294245 545595.03
0.1298494 545782.43
0.1298799 545787.03
0.1301401 545902.03
0.1303508 545994.23
0.1305629 546092.53
0.1308061 546211.93
0.1312939 546432.93
0.1317818 546649.03
0.1320420 546767.03
0.1324647 546960.83
0.1326791 547058.23
0.1331344 547264.03
0.1333621 547369.83
0.1338174 547566.73
0.1340223 547667.13
0.1340450 547688.13
0.1344451 547855.73
0.1345003 547886.03
0.1347052 547978.93
0.1351280 548153.63
0.1353557 548247.73
0.1358110 548424.83
0.1372346 548958.63
0.1376574 549111.73
0.1379176 549203.03
0.1383404 549345.83
0.1386006 549424.43
0.1390234 549561.63
0.1394927 549712.03
0.1399155 549845.13
0.1401757 549921.73
0.1405984 550053.73
0.1408586 550127.53
0.1412814 550257.83
0.1421898 550557.93
0.1426126 550692.63
0.1428728 550765.63
0.1431508 550849.23
0.1432956 550895.43
0.1435232 550966.43
0.1435735 550973.63
0.1438337 551054.13
0.1439785 551099.43
0.1442565 551182.33
0.1445167 551260.03
0.1449395 551387.33
0.1471753 552078.63
0.1476306 552212.13
0.1478582 552280.53
0.1482810 552413.13
0.1485412 552491.13
0.1486148 552511.63
0.1489640 552612.93
0.1490702 552642.43
0.1492978 552707.53
0.1497531 552833.53
0.1499808 552894.13
0.1504361 553026.73
0.1512791 553251.13
0.1517344 553371.33
0.1518330 553398.73
